tree_kind,feature_count,depth,rows,status,candidate_ns_per_row,candidate_mad_ns_per_row,baseline_ns_per_row,baseline_mad_ns_per_row,speedup_percent,reason
fixed,1,1,20000000,measured,2.736847400000007,0.02126245000012883,2.7134982000001093,0.02053839999997953,-0.8531421956480822,
fixed,1,2,20000000,measured,3.7485425000000445,0.027807849999887058,3.758896000000052,0.029141250000022545,0.2762006833324504,
fixed,1,3,20000000,measured,3.7754192500000157,0.020250499999967975,3.8058936000000916,0.02588304999991875,0.8071779048135053,
fixed,1,4,20000000,measured,4.437146399999979,0.015603449999953334,4.460733299999962,0.02478139999993889,0.5315781331890035,
fixed,1,5,20000000,measured,5.087615149999957,0.015264949999870048,5.095742300000009,0.03573004999990825,0.15974380452208337,
fixed,1,6,20000000,measured,5.678074850000064,0.031952749999913266,5.688064350000019,0.025480449999982113,0.17593110805778078,
fixed,1,7,20000000,measured,6.3265526999999295,0.024982799999837546,6.380700650000013,0.037396049999905756,0.8558839634748239,
fixed,1,8,20000000,measured,6.979101349999988,0.0513470499999773,6.974955699999967,0.020645300000015077,-0.05940091413089155,
fixed,1,9,20000000,measured,7.55621079999993,0.03420924999986674,7.586213749999944,0.017711749999966386,0.3970634329049316,
fixed,1,10,20000000,measured,8.210716450000024,0.04038669999998312,8.21684990000002,0.014181749999963245,0.07470054577265461,
fixed,2,1,20000000,measured,3.350591850000002,0.01786039999998623,3.3486247500000275,0.018623850000012876,-0.05870903076345968,
fixed,2,2,20000000,measured,4.1702171500000365,0.01872069999995496,4.148545550000088,0.008114999999941475,-0.5196755761255445,
fixed,2,3,20000000,measured,5.002432850000044,0.0259290499999123,4.9810200500000175,0.0082336000000085,-0.4280477248190695,
fixed,2,4,20000000,measured,5.8196848999999915,0.014545750000027446,5.786667700000025,0.02189380000000085,-0.5673365580319834,
fixed,2,5,20000000,measured,6.612171600000104,0.009518400000094296,6.6112214000000415,0.018573000000045248,-0.014370467942215193,
fixed,2,6,20000000,measured,7.431904349999945,0.0096529499999507,7.4328402499998685,0.017056550000119408,0.012593003836536276,
fixed,2,7,20000000,measured,8.246670850000086,0.004517899999973096,8.281258599999926,0.017045649999950285,0.4194147023564021,
fixed,2,8,20000000,measured,9.080237999999923,0.007517650000044895,9.08946824999992,0.021845000000173087,0.10165207123422615,
fixed,2,9,20000000,measured,9.903279449999962,0.0072198000000547324,9.92432860000004,0.004381200000098673,0.2125472688754515,
fixed,2,10,20000000,measured,10.772167950000112,0.006223400000164858,10.788487799999984,0.048891900000095134,0.15150014440568071,
fixed,3,1,20000000,measured,3.833694600000029,0.012658750000069219,3.887917400000123,0.025293599999903105,1.4143745305140731,
fixed,3,2,20000000,measured,4.830866300000002,0.03411100000001177,4.821615650000032,0.016815999999941766,-0.1914904993328026,
fixed,3,3,20000000,measured,5.790629100000024,0.015567900000042378,5.811881800000035,0.013582000000019967,0.36701884429120035,
fixed,3,4,20000000,measured,6.7867581999999835,0.015191600000063588,6.792048149999961,0.008073450000019022,0.07794516680994512,
fixed,3,5,20000000,measured,7.776815649999942,0.010826550000028412,7.779018249999996,0.02277919999994893,0.02832264642989024,
fixed,3,6,20000000,measured,8.774873199999885,0.013290350000080053,8.78900029999997,0.00678730000011285,0.16099491899308482,
fixed,3,7,20000000,measured,9.794049699999967,0.01940659999995553,9.803228400000128,0.019080100000003597,0.0937171066240472,
fixed,3,8,20000000,measured,10.794497800000126,0.01003089999984752,10.806439350000188,0.01566190000016654,0.11062626739395398,
fixed,3,9,20000000,measured,11.810989700000071,0.019714700000013963,11.835645750000127,0.009129599999955218,0.2087551562258705,
fixed,3,10,20000000,measured,12.81867865000017,0.014215499999993497,12.835743800000072,0.01193010000002559,0.13312721588432108,
fixed,4,1,20000000,measured,4.339116300000106,0.012438949999991067,4.322991100000072,0.018127949999989568,-0.371624056263109,
fixed,4,2,20000000,measured,5.543810400000144,0.0073926500000540685,5.540675450000094,0.026097450000033717,-0.05654865108751794,
fixed,4,3,20000000,measured,6.750775750000008,0.01488250000000857,6.75082295,0.014300499999998273,0.0006991789053500952,
fixed,4,4,20000000,measured,7.931129100000073,0.014802950000040838,7.940622050000066,0.01790599999996889,0.11969228946220323,
fixed,4,5,20000000,measured,9.138882350000069,0.012173650000027791,9.13106505000007,0.009870300000020649,-0.08553890618800963,
fixed,4,6,20000000,measured,10.334933500000016,0.01974815000005492,10.334132050000067,0.011186699999930383,-0.0077547668782762535,
fixed,4,7,20000000,measured,11.522306699999993,0.018328499999924475,11.56075190000005,0.042150850000084006,0.33365888446674763,
fixed,4,8,20000000,measured,12.729143199999976,0.015919900000005427,12.74254894999999,0.025196349999951906,0.10531541510205855,
fixed,4,9,20000000,measured,13.931424300000092,0.018113850000068155,13.929501750000057,0.01702179999995934,-0.013800096520177885,
fixed,4,10,20000000,measured,15.212021100000038,0.01645485000002367,15.200556450000054,0.008630249999969308,-0.07536572507110817,
fixed,5,1,20000000,measured,4.988153700000061,0.00229855000001411,4.99646315000001,0.02975329999999321,0.16658368004875967,
fixed,5,2,20000000,measured,6.529216000000067,0.009036999999973538,6.525101450000109,0.0073935499999926435,-0.06301752002013661,
fixed,5,3,20000000,measured,8.069288600000032,0.032876450000038915,8.037507250000044,0.010627850000007655,-0.39385566157577045,
fixed,5,4,20000000,measured,9.587298600000125,0.019722750000040534,9.559539300000072,0.011455749999997877,-0.2895424577685768,
fixed,5,5,20000000,measured,11.061052300000021,0.030520750000013308,11.137012750000029,0.02573454999996372,0.6867380059310202,
fixed,5,6,20000000,measured,12.576361100000058,0.02047884999995553,12.597632250000126,0.028601450000046214,0.1691359673194226,
fixed,5,7,20000000,measured,14.129701800000056,0.04357974999997616,14.094468150000086,0.0054474000000119815,-0.24935876566035686,
fixed,5,8,20000000,measured,15.633698649999964,0.011453949999955526,15.671611050000008,0.008402300000035723,0.2425043545280614,
fixed,5,9,20000000,measured,17.193799950000077,0.02087645000006333,17.190882900000158,0.022284999999993005,-0.016965708618232878,
fixed,5,10,20000000,measured,18.832230400000064,0.01196330000014001,18.78787079999991,0.02010769999982287,-0.23555149367837647,
fixed,6,1,10000000,measured,5.7136088999999535,0.031075499999994705,5.7039889999999565,0.019364299999995005,-0.16836819194951946,
fixed,6,2,10000000,measured,7.690921199999936,0.028685200000006184,7.704303499999934,0.046398800000001295,0.1740012626835652,
fixed,6,3,10000000,measured,9.546249299999964,0.02138099999998566,9.514841499999953,0.024275900000022332,-0.3290067021401888,
fixed,6,4,10000000,measured,11.356355100000034,0.032799299999940246,11.359428200000005,0.02430330000002634,0.02706061912391977,
fixed,6,5,10000000,measured,13.189819099999946,0.035826199999981156,13.210760899999919,0.019707399999976616,0.15877245806936724,
fixed,6,6,10000000,measured,15.063708900000004,0.043320800000007154,15.049881400000057,0.026546499999918538,-0.09179346263088473,
fixed,6,7,10000000,measured,16.927461100000002,0.06698539999997521,16.893309599999963,0.016536399999999674,-0.20175205128688534,
fixed,6,8,10000000,measured,18.76449799999992,0.018965600000058203,18.77964279999989,0.06695660000002235,0.08070985965076272,
fixed,6,9,10000000,measured,20.608598299999887,0.009798099999905219,20.609127199999957,0.01596300000000994,0.0025664045286921677,
fixed,6,10,10000000,measured,22.678176799999996,0.03407239999996747,22.6961905,0.07577180000010841,0.079431870378599,
fixed,7,1,10000000,measured,6.429450099999944,0.01351420000001724,6.432955899999962,0.03198130000000354,0.054527213766197846,
fixed,7,2,10000000,measured,8.714980599999963,0.028240099999994328,8.698593999999977,0.021817299999993267,-0.1880279572852528,
fixed,7,3,10000000,measured,10.891697199999951,0.0188666999999878,10.90434259999996,0.028931800000078667,0.11610128125862929,
fixed,7,4,10000000,measured,13.063586199999936,0.02129419999999449,13.09836979999991,0.024105999999937566,0.2662637920969546,
fixed,7,5,10000000,measured,15.299091600000011,0.03422389999999176,15.267528099999925,0.009018999999909738,-0.206309634750379,
fixed,7,6,10000000,measured,17.510515299999945,0.013313400000004805,17.53768639999995,0.07215979999999789,0.15517019079389627,
fixed,7,7,10000000,measured,19.654153199999993,0.07730000000002946,19.621006600000012,0.010304900000029704,-0.16864934175836455,
fixed,7,8,10000000,measured,21.862502800000005,0.040284100000054224,21.88725339999992,0.038720099999959956,0.11321027709561005,
fixed,7,9,10000000,measured,24.197705499999987,0.02080940000008269,24.188904199999897,0.07012779999991992,-0.03637245688477009,
fixed,7,10,10000000,measured,26.625775999999902,0.039339499999933025,26.683596799999844,0.04307189999990513,0.21716099466899674,
fixed,8,1,10000000,measured,7.446631899999938,0.022057700000003067,7.465199399999933,0.017027500000010853,0.24934091344028797,
fixed,8,2,10000000,measured,11.30457799999997,0.007028099999969228,11.275750699999978,0.004985299999983539,-0.25500553846407037,
fixed,8,3,10000000,measured,15.104656100000017,0.04023000000004373,15.087248200000003,0.02681369999999106,-0.11524856894964408,
fixed,8,4,10000000,measured,18.90327509999995,0.02569220000000172,18.94460109999994,0.024799999999920885,0.21861820124486897,
fixed,8,5,10000000,measured,22.770821199999954,0.03915039999993297,22.763485699999958,0.025687499999932584,-0.03221447279203593,
fixed,8,6,10000000,measured,26.612833399999985,0.04627929999988112,26.62083339999997,0.026966300000118792,0.030060684932498027,
fixed,8,7,10000000,measured,30.47713739999994,0.05208630000000625,30.45963989999998,0.0395441000001,-0.05741188803367603,
fixed,8,8,10000000,measured,34.46142889999979,0.11954979999983095,34.35824849999999,0.048955299999995816,-0.2994083626050692,
fixed,8,9,10000000,measured,38.40380020000001,0.07805320000005622,38.43884169999998,0.046846399999949995,0.09124487633380696,
fixed,8,10,10000000,measured,48.430485599999834,1.2008232999999322,50.0691154,3.0550500000001364,3.383467623129044,
